88.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.110894,-117.824386,2.0,2.0,2008318.0,111.28
89.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.111394,-117.822486,2.0,2.0,2008318.0,111.28
90.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.111694,-117.820486,2.0,2.0,2008318.0,111.28
91.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.112194,-117.818686,2.0,2.0,2007266.0,111.28
92.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.112994,-117.817086,2.0,2.0,2008122.0,111.28
93.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.114094,-117.815786,2.0,2.0,2008122.0,111.28
94.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.114694,-117.813986,2.0,2.0,2008122.0,111.28
95.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.115194,-117.812086,2.0,2.0,2008122.0,111.28
96.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.115994,-117.810486,2.0,2.0,2007266.0,111.28
97.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.116694,-117.808786,2.0,2.0,2008122.0,111.28
98.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.116894,-117.806786,2.0,2.0,2007308.0,111.28
99.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.117094,-117.804886,2.0,2.0,2007266.0,111.28
100.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.117094,-117.792886,2.0,2.0,2008318.0,111.28
101.0,61.0,2007.0,1.65,100.65,111.0,70.0,41.0,82.0,5281.01,45.117694,-117.802586,2.0,2.0,2007266.0,111.28
